device,country,topic,category,sub_category,raw_messages,raw_users,raw_conversations,index,date
desktop,840,Campaign Analytics & Optimization,Technology,Scientific Research Tech,585,371,416,416,2025-12-03
desktop,840,Influencer Marketing Tools,Technology,Scientific Research Tech,530,364,399,399,2025-12-03
desktop,840,Klaviyo Consulting,Technology,Scientific Research Tech,505,364,398,398,2025-12-03
desktop,840,Product Requirements Document (PRD) Generation,Technology,Scientific Research Tech,503,367,396,396,2025-12-03
desktop,840,Generative AI Workflows,Technology,Scientific Research Tech,545,349,396,396,2025-12-03
desktop,840,AI-powered Sales & Marketing Automation,Technology,Scientific Research Tech,549,344,394,394,2025-12-03
desktop,840,Data-Driven Sales Consulting,Technology,Scientific Research Tech,524,346,383,383,2025-12-03
desktop,840,Fractional Chief AI Officer Services,Technology,Scientific Research Tech,532,344,378,378,2025-12-03
desktop,840,AI-Powered Analytics Consulting,Technology,Scientific Research Tech,507,333,378,378,2025-12-03
desktop,840,AI Workflow Consulting,Technology,Scientific Research Tech,536,333,377,377,2025-12-03
desktop,840,all,Technology,Social Platforms,35637,13166,18310,18310,2025-12-02
desktop,840,Klaviyo Consulting,Technology,Social Platforms,2808,1315,1686,1686,2025-12-02
desktop,840,Multi-channel Outreach Automation,Technology,Social Platforms,2312,1180,1471,1471,2025-12-02
desktop,840,Personalized Outreach Automation,Technology,Social Platforms,2093,1110,1349,1349,2025-12-02
desktop,840,Influencer Marketing Support,Technology,Social Platforms,2012,1130,1312,1312,2025-12-02
desktop,840,Influencer Marketing Tools,Technology,Social Platforms,1826,1009,1200,1200,2025-12-02
desktop,840,Go-to-Market (GTM) Intelligence Platform,Technology,Social Platforms,1814,954,1160,1160,2025-12-02
desktop,840,AI-Powered Outreach,Technology,Social Platforms,1757,931,1138,1138,2025-12-02
desktop,840,AI Marketing Assistant,Technology,Social Platforms,1523,928,1095,1095,2025-12-02
desktop,840,ActiveCampaign Consulting,Technology,Social Platforms,1736,893,1086,1086,2025-12-02
desktop,840,Lead Nurturing Services,Technology,Social Platforms,1653,865,1067,1067,2025-12-02
desktop,840,AI Lead Nurturing,Technology,Social Platforms,1638,858,1055,1055,2025-12-02
desktop,840,Influencer Marketing Platform,Technology,Social Platforms,1648,915,1055,1055,2025-12-02
desktop,840,Content Creator Monetization Platform,Technology,Social Platforms,1671,931,1048,1048,2025-12-02
desktop,840,Social Media Monetization Services,Technology,Social Platforms,1562,910,1037,1037,2025-12-02
desktop,840,Omni-Channel Lead Generation,Technology,Social Platforms,1543,858,1034,1034,2025-12-02
desktop,840,AI Sales Outreach Platform,Technology,Social Platforms,1545,853,1033,1033,2025-12-02
desktop,840,Conversational Marketing Services,Technology,Social Platforms,1540,883,1032,1032,2025-12-02
desktop,840,Lead Nurturing Automation,Technology,Social Platforms,1614,810,1016,1016,2025-12-02
desktop,840,Content Creation for Sales,Technology,Social Platforms,1365,831,949,949,2025-12-02
desktop,840,Social Media Monetization Consulting,Technology,Social Platforms,1407,802,935,935,2025-12-02
desktop,840,Personalized Outreach Software,Technology,Social Platforms,1416,769,932,932,2025-12-02
desktop,840,Content Monetization Consulting,Technology,Social Platforms,1271,817,926,926,2025-12-02
desktop,840,Klaviyo Integration,Technology,Social Platforms,1452,772,916,916,2025-12-02
desktop,840,Retargeting Campaign Management,Technology,Social Platforms,1409,783,893,893,2025-12-02
desktop,840,Influencer Marketing Insights,Technology,Social Platforms,1400,767,890,890,2025-12-02
desktop,840,Lead Nurturing Consulting,Technology,Social Platforms,1302,717,882,882,2025-12-02
desktop,840,AI Prompts for Marketing,Technology,Social Platforms,1200,763,875,875,2025-12-02
desktop,840,Influencer Relationship Management Software,Technology,Social Platforms,1304,769,871,871,2025-12-02
desktop,840,Social Media Monetization Guides,Technology,Social Platforms,1315,763,864,864,2025-12-02
desktop,840,all,Retail & Consumer Products,Apparel and Accessories,14509,5896,7265,7265,2025-12-07
desktop,840,Mood Board Creator,Retail & Consumer Products,Apparel and Accessories,369,272,287,287,2025-12-07
desktop,840,Personalized Holiday Gifts,Retail & Consumer Products,Apparel and Accessories,363,236,246,246,2025-12-07
desktop,840,Merchandise Customization Platform,Retail & Consumer Products,Apparel and Accessories,329,205,229,229,2025-12-07
desktop,840,Product Image Creation,Retail & Consumer Products,Apparel and Accessories,263,186,204,204,2025-12-07
desktop,840,E-commerce Content Generation,Retail & Consumer Products,Apparel and Accessories,247,185,199,199,2025-12-07
desktop,840,Personalized Gift Kits,Retail & Consumer Products,Apparel and Accessories,298,189,197,197,2025-12-07
desktop,840,Gifting Solutions,Retail & Consumer Products,Apparel and Accessories,254,186,190,190,2025-12-07
desktop,840,Personalized Word Art,Retail & Consumer Products,Apparel and Accessories,238,172,183,183,2025-12-07
desktop,840,E-commerce Visual Content Creation,Retail & Consumer Products,Apparel and Accessories,240,162,181,181,2025-12-07
desktop,840,Roleplay Outfits,Retail & Consumer Products,Apparel and Accessories,289,166,179,179,2025-12-07
desktop,840,Giveaway Product Sourcing,Retail & Consumer Products,Apparel and Accessories,214,171,177,177,2025-12-07
desktop,840,Personalized Gifting,Retail & Consumer Products,Apparel and Accessories,242,164,172,172,2025-12-07
desktop,840,Personalized Images,Retail & Consumer Products,Apparel and Accessories,220,163,172,172,2025-12-07
desktop,840,Customizable Caps,Retail & Consumer Products,Apparel and Accessories,239,162,171,171,2025-12-07
desktop,840,Online Personal Styling,Retail & Consumer Products,Apparel and Accessories,255,156,170,170,2025-12-07
desktop,840,E-commerce Merchandising Tools,Retail & Consumer Products,Apparel and Accessories,217,155,167,167,2025-12-07
desktop,840,Custom Photo & Text Gifts,Retail & Consumer Products,Apparel and Accessories,226,144,165,165,2025-12-07
desktop,840,Personalized Holiday Decor,Retail & Consumer Products,Apparel and Accessories,232,153,165,165,2025-12-07
desktop,840,Custom Bling Apparel,Retail & Consumer Products,Apparel and Accessories,240,144,161,161,2025-12-07
desktop,840,Styling Products,Retail & Consumer Products,Apparel and Accessories,225,132,161,161,2025-12-07
desktop,840,Personalized Gift Boxes,Retail & Consumer Products,Apparel and Accessories,233,154,159,159,2025-12-07
desktop,840,Custom Branded Seasonal Gifts,Retail & Consumer Products,Apparel and Accessories,236,142,156,156,2025-12-07
desktop,840,Luxury Product Photography,Retail & Consumer Products,Apparel and Accessories,279,125,155,155,2025-12-07
desktop,840,Themed Gift Guides,Retail & Consumer Products,Apparel and Accessories,229,148,154,154,2025-12-07
desktop,840,Fashion & Shopping Content,Retail & Consumer Products,Apparel and Accessories,208,139,153,153,2025-12-07
desktop,840,Cosmetic Product Announcement Consulting,Retail & Consumer Products,Apparel and Accessories,217,136,152,152,2025-12-07
desktop,840,Personal Styling & Color Analysis,Retail & Consumer Products,Apparel and Accessories,250,143,150,150,2025-12-07
desktop,840,Personalized Lingerie,Retail & Consumer Products,Apparel and Accessories,221,125,146,146,2025-12-07
desktop,840,Curated Gift Boxes,Retail & Consumer Products,Apparel and Accessories,220,142,146,146,2025-12-07
desktop,840,all,Retail & Consumer Products,Liquor and Beverages,11128,5204,6207,6207,2025-12-07
desktop,840,Personalized Holiday Gifts,Retail & Consumer Products,Liquor and Beverages,273,191,196,196,2025-12-07
desktop,840,Personalized Gift Kits,Retail & Consumer Products,Liquor and Beverages,231,157,162,162,2025-12-07
desktop,840,Mood Board Creator,Retail & Consumer Products,Liquor and Beverages,188,148,153,153,2025-12-07
desktop,840,Custom GPTs,Retail & Consumer Products,Liquor and Beverages,160,143,146,146,2025-12-07
desktop,840,Gifting Solutions,Retail & Consumer Products,Liquor and Beverages,189,140,141,141,2025-12-07
desktop,840,Personalized Gift Boxes,Retail & Consumer Products,Liquor and Beverages,189,130,133,133,2025-12-07
desktop,840,Wishes and Messages Content,Retail & Consumer Products,Liquor and Beverages,147,124,128,128,2025-12-07
desktop,840,Personalized Gifting,Retail & Consumer Products,Liquor and Beverages,169,120,124,124,2025-12-07
desktop,840,Melody Loops,Retail & Consumer Products,Liquor and Beverages,190,113,123,123,2025-12-07
desktop,840,Curated Gift Boxes,Retail & Consumer Products,Liquor and Beverages,182,119,122,122,2025-12-07
desktop,840,Recipe & Meal Planning Content,Retail & Consumer Products,Liquor and Beverages,170,107,121,121,2025-12-07
desktop,840,Themed Gift Guides,Retail & Consumer Products,Liquor and Beverages,172,116,120,120,2025-12-07
desktop,840,Acapella Tracks,Retail & Consumer Products,Liquor and Beverages,174,109,119,119,2025-12-07
desktop,840,Season's Greetings Packages,Retail & Consumer Products,Liquor and Beverages,159,115,119,119,2025-12-07
desktop,840,Happy Hour,Retail & Consumer Products,Liquor and Beverages,155,112,116,116,2025-12-07
desktop,840,Personalized Holiday Decor,Retail & Consumer Products,Liquor and Beverages,153,112,116,116,2025-12-07
desktop,840,Promotional Campaign Aggregator,Retail & Consumer Products,Liquor and Beverages,159,112,116,116,2025-12-07
desktop,840,Festive Gifts,Retail & Consumer Products,Liquor and Beverages,153,111,114,114,2025-12-07
desktop,840,Custom Branded Seasonal Gifts,Retail & Consumer Products,Liquor and Beverages,160,106,113,113,2025-12-07
desktop,840,Digital Coupons & Promo Codes,Retail & Consumer Products,Liquor and Beverages,171,111,112,112,2025-12-07
desktop,840,Promo Code Aggregator,Retail & Consumer Products,Liquor and Beverages,167,110,111,111,2025-12-07
desktop,840,Cosmetic Product Announcement Consulting,Retail & Consumer Products,Liquor and Beverages,147,98,111,111,2025-12-07
desktop,840,Personalized Gifts for Occasions,Retail & Consumer Products,Liquor and Beverages,148,109,111,111,2025-12-07
desktop,840,Personalized Seasonal Gifts,Retail & Consumer Products,Liquor and Beverages,149,108,111,111,2025-12-07
desktop,840,E-commerce Content Generation,Retail & Consumer Products,Liquor and Beverages,126,96,108,108,2025-12-07
desktop,840,New Year's Gift Sets,Retail & Consumer Products,Liquor and Beverages,147,106,108,108,2025-12-07
desktop,840,Lovespoons,Retail & Consumer Products,Liquor and Beverages,146,102,108,108,2025-12-07
desktop,840,Digital Coupons & Deals,Retail & Consumer Products,Liquor and Beverages,161,106,107,107,2025-12-07
desktop,840,Discount & Coupon Aggregation,Retail & Consumer Products,Liquor and Beverages,155,107,107,107,2025-12-07
desktop,840,all,Retail & Consumer Products,Optical Goods,40047,14901,19995,19995,2025-12-01
desktop,840,Mood Board Creator,Retail & Consumer Products,Optical Goods,1604,964,1152,1152,2025-12-01
desktop,840,Product Image Creation,Retail & Consumer Products,Optical Goods,1431,760,948,948,2025-12-01
desktop,840,Personalized Images,Retail & Consumer Products,Optical Goods,1232,660,821,821,2025-12-01
desktop,840,Personalized Cake Images,Retail & Consumer Products,Optical Goods,1076,628,772,772,2025-12-01
desktop,840,AI Mockup Generation,Retail & Consumer Products,Optical Goods,995,607,739,739,2025-12-01
desktop,840,Promotional Campaign Aggregator,Retail & Consumer Products,Optical Goods,1020,664,737,737,2025-12-01
desktop,840,E-commerce Merchandising Tools,Retail & Consumer Products,Optical Goods,1052,597,702,702,2025-12-01
desktop,840,Promotional Offers Platform,Retail & Consumer Products,Optical Goods,930,565,626,626,2025-12-01
desktop,840,Mockup Generator,Retail & Consumer Products,Optical Goods,819,553,623,623,2025-12-01
desktop,840,Promo Code Aggregator,Retail & Consumer Products,Optical Goods,943,551,619,619,2025-12-01
desktop,840,Discount & Coupon Aggregation,Retail & Consumer Products,Optical Goods,931,549,612,612,2025-12-01
desktop,840,AI Ad Creative Generation,Retail & Consumer Products,Optical Goods,788,506,598,598,2025-12-01
desktop,840,E-commerce Content Generation,Retail & Consumer Products,Optical Goods,810,518,595,595,2025-12-01
desktop,840,AI Portrait Generator,Retail & Consumer Products,Optical Goods,868,462,591,591,2025-12-01
desktop,840,Placeholder Image Generator,Retail & Consumer Products,Optical Goods,829,473,590,590,2025-12-01
desktop,840,AI Illustration Generation,Retail & Consumer Products,Optical Goods,837,461,583,583,2025-12-01
desktop,840,Digital Coupons & Promo Codes,Retail & Consumer Products,Optical Goods,905,524,583,583,2025-12-01
desktop,840,Customizable Digital Templates,Retail & Consumer Products,Optical Goods,767,544,582,582,2025-12-01
desktop,840,Sketch-to-Image AI,Retail & Consumer Products,Optical Goods,817,462,582,582,2025-12-01
desktop,840,Promotional Offers Aggregation,Retail & Consumer Products,Optical Goods,871,534,580,580,2025-12-01
desktop,840,AI Art Prompts,Retail & Consumer Products,Optical Goods,844,455,578,578,2025-12-01
desktop,840,Image Editing AI,Retail & Consumer Products,Optical Goods,851,471,578,578,2025-12-01
desktop,840,Social Media Image Generation,Retail & Consumer Products,Optical Goods,826,465,577,577,2025-12-01
desktop,840,Social Media Graphic Design Tool,Retail & Consumer Products,Optical Goods,792,513,567,567,2025-12-01
desktop,840,Anime Art Generation,Retail & Consumer Products,Optical Goods,807,437,563,563,2025-12-01
desktop,840,Digital Coupons & Deals,Retail & Consumer Products,Optical Goods,874,507,562,562,2025-12-01
desktop,840,Image Outpainting,Retail & Consumer Products,Optical Goods,810,440,559,559,2025-12-01
desktop,840,AI-powered Ad Creative Generation,Retail & Consumer Products,Optical Goods,753,472,558,558,2025-12-01
desktop,840,Promotional Deals Aggregation,Retail & Consumer Products,Optical Goods,826,515,558,558,2025-12-01
desktop,840,all,Technology,Design and 3D Technology,36388,13563,18271,18271,2025-12-03
desktop,840,Mood Board Creator,Technology,Design and 3D Technology,2020,1227,1395,1395,2025-12-03
desktop,840,Interactive Brochure Creation,Technology,Design and 3D Technology,1641,1022,1112,1112,2025-12-03
desktop,840,AI Mockup Generation,Technology,Design and 3D Technology,1475,891,1031,1031,2025-12-03
desktop,840,Customizable Digital Templates,Technology,Design and 3D Technology,1542,911,991,991,2025-12-03
desktop,840,Product Image Creation,Technology,Design and 3D Technology,1411,792,952,952,2025-12-03
desktop,840,Presentation Generation,Technology,Design and 3D Technology,1230,846,929,929,2025-12-03
desktop,840,Digital Planners & Templates,Technology,Design and 3D Technology,1373,822,913,913,2025-12-03
desktop,840,Mockup Generator,Technology,Design and 3D Technology,1264,799,874,874,2025-12-03
desktop,840,AI Template Generator,Technology,Design and 3D Technology,1131,791,873,873,2025-12-03
desktop,840,Marketing Tools & Templates,Technology,Design and 3D Technology,1188,748,824,824,2025-12-03
desktop,840,Document Preparation Assistance,Technology,Design and 3D Technology,1014,771,808,808,2025-12-03
desktop,840,Design Tools & Plugins,Technology,Design and 3D Technology,1154,703,775,775,2025-12-03
desktop,840,Interactive Content Creation Tools,Technology,Design and 3D Technology,1116,684,769,769,2025-12-03
desktop,840,Personalized Images,Technology,Design and 3D Technology,1084,631,755,755,2025-12-03
desktop,840,Social Media Graphic Design Tool,Technology,Design and 3D Technology,1014,662,736,736,2025-12-03
desktop,840,Creative Presentation Templates,Technology,Design and 3D Technology,1136,675,727,727,2025-12-03
desktop,840,AI Art Prompts,Technology,Design and 3D Technology,1021,605,717,717,2025-12-03
desktop,840,Promotional Video Maker,Technology,Design and 3D Technology,1077,645,714,714,2025-12-03
desktop,840,Product Requirements Document (PRD) Generation,Technology,Design and 3D Technology,931,647,710,710,2025-12-03
desktop,840,Personalized Cake Images,Technology,Design and 3D Technology,933,588,694,694,2025-12-03
desktop,840,AI Illustration Generation,Technology,Design and 3D Technology,982,570,686,686,2025-12-03
desktop,840,Social Media Video Creator,Technology,Design and 3D Technology,1016,600,679,679,2025-12-03
desktop,840,Sketch Templates,Technology,Design and 3D Technology,964,632,677,677,2025-12-03
desktop,840,AI Ad Creative Generation,Technology,Design and 3D Technology,928,597,676,676,2025-12-03
desktop,840,Anime Art Generation,Technology,Design and 3D Technology,971,541,662,662,2025-12-03
desktop,840,Sketch-to-Image AI,Technology,Design and 3D Technology,935,541,652,652,2025-12-03
desktop,840,AI-powered Ad Creative Generation,Technology,Design and 3D Technology,921,579,651,651,2025-12-03
desktop,840,AI Portrait Generator,Technology,Design and 3D Technology,932,531,645,645,2025-12-03
desktop,840,Customizable Templates,Technology,Design and 3D Technology,947,581,633,633,2025-12-03
desktop,840,all,Technology,all,187604,38235,68445,68445,2025-12-02
desktop,840,all,Retail & Consumer Products,Beauty and Cosmetics,14547,5451,6894,6894,2025-12-07
desktop,840,Mood Board Creator,Retail & Consumer Products,Beauty and Cosmetics,637,409,449,449,2025-12-07
desktop,840,Product Image Creation,Retail & Consumer Products,Beauty and Cosmetics,444,262,304,304,2025-12-07
desktop,840,Personalized Images,Retail & Consumer Products,Beauty and Cosmetics,401,246,275,275,2025-12-07
desktop,840,Enhanced Brand Content Creation,Retail & Consumer Products,Beauty and Cosmetics,391,238,273,273,2025-12-07
desktop,840,E-commerce Content Generation,Retail & Consumer Products,Beauty and Cosmetics,337,243,265,265,2025-12-07
desktop,840,E-commerce Visual Content Creation,Retail & Consumer Products,Beauty and Cosmetics,388,234,264,264,2025-12-07
desktop,840,Creative Brief Generation,Retail & Consumer Products,Beauty and Cosmetics,346,236,262,262,2025-12-07
desktop,840,Content Creation for Sales,Retail & Consumer Products,Beauty and Cosmetics,341,228,257,257,2025-12-07
desktop,840,Content Creation for Brands,Retail & Consumer Products,Beauty and Cosmetics,374,234,256,256,2025-12-07
desktop,840,Cosmetic Product Announcement Consulting,Retail & Consumer Products,Beauty and Cosmetics,396,227,253,253,2025-12-07
desktop,840,AI Prompts for Marketing,Retail & Consumer Products,Beauty and Cosmetics,307,218,240,240,2025-12-07
desktop,840,AI-powered Ad Creative Generation,Retail & Consumer Products,Beauty and Cosmetics,340,196,230,230,2025-12-07
desktop,840,AI Ad Creative Generation,Retail & Consumer Products,Beauty and Cosmetics,327,196,227,227,2025-12-07
desktop,840,Branding Strategy Content,Retail & Consumer Products,Beauty and Cosmetics,319,211,226,226,2025-12-07
desktop,840,Personal Styling & Color Analysis,Retail & Consumer Products,Beauty and Cosmetics,377,209,223,223,2025-12-07
desktop,840,Social Media Creative,Retail & Consumer Products,Beauty and Cosmetics,314,194,206,206,2025-12-07
desktop,840,AI Influencer Creation,Retail & Consumer Products,Beauty and Cosmetics,299,193,205,205,2025-12-07
desktop,840,AI Portrait Generator,Retail & Consumer Products,Beauty and Cosmetics,294,176,201,201,2025-12-07
desktop,840,AI Photoshoot,Retail & Consumer Products,Beauty and Cosmetics,312,173,201,201,2025-12-07
desktop,840,AI Art Prompts,Retail & Consumer Products,Beauty and Cosmetics,289,180,200,200,2025-12-07
desktop,840,Content Creation for Ads,Retail & Consumer Products,Beauty and Cosmetics,290,171,198,198,2025-12-07
desktop,840,Luxury Product Photography,Retail & Consumer Products,Beauty and Cosmetics,377,159,196,196,2025-12-07
desktop,840,Custom Human Portraits,Retail & Consumer Products,Beauty and Cosmetics,324,170,195,195,2025-12-07
desktop,840,Digital Backdrops,Retail & Consumer Products,Beauty and Cosmetics,268,181,194,194,2025-12-07
desktop,840,Social Media Graphic Design Tool,Retail & Consumer Products,Beauty and Cosmetics,276,183,194,194,2025-12-07
desktop,840,Online Personal Styling,Retail & Consumer Products,Beauty and Cosmetics,301,177,194,194,2025-12-07
desktop,840,AI Product Photography,Retail & Consumer Products,Beauty and Cosmetics,320,159,192,192,2025-12-07
desktop,840,Ad Creative Optimization,Retail & Consumer Products,Beauty and Cosmetics,252,167,191,191,2025-12-07
desktop,840,Social Media Image Generation,Retail & Consumer Products,Beauty and Cosmetics,276,171,189,189,2025-12-07
desktop,840,all,Technology,Data Analytics,28478,10061,13820,13820,2025-12-01
desktop,840,Klaviyo Consulting,Technology,Data Analytics,2439,1194,1483,1483,2025-12-01
desktop,840,Go-to-Market (GTM) Intelligence Platform,Technology,Data Analytics,2308,1153,1394,1394,2025-12-01
desktop,840,Campaign Analytics & Optimization,Technology,Data Analytics,2491,1057,1315,1315,2025-12-01
desktop,840,Go-to-Market Analytics,Technology,Data Analytics,2179,1060,1299,1299,2025-12-01
desktop,840,Marketing Analytics & Dashboards,Technology,Data Analytics,2146,1061,1237,1237,2025-12-01
desktop,840,Customer 360 Analytics,Technology,Data Analytics,1948,970,1149,1149,2025-12-01
desktop,840,Data-Driven Sales Consulting,Technology,Data Analytics,1845,919,1096,1096,2025-12-01
desktop,840,Marketing Analytics & Attribution,Technology,Data Analytics,1884,832,1005,1005,2025-12-01
desktop,840,Lead Tracking & Analytics,Technology,Data Analytics,1743,819,980,980,2025-12-01
desktop,840,Data-Driven Marketing Consulting,Technology,Data Analytics,1625,799,970,970,2025-12-01
desktop,840,Omni-Channel Lead Generation,Technology,Data Analytics,1663,784,957,957,2025-12-01
desktop,840,E-commerce Analytics Integration,Technology,Data Analytics,1674,784,957,957,2025-12-01
desktop,840,Product-Led Growth Consulting,Technology,Data Analytics,1517,800,952,952,2025-12-01
desktop,840,Retargeting Campaign Management,Technology,Data Analytics,1612,739,906,906,2025-12-01
desktop,840,Account-Based Marketing (ABM) Consulting,Technology,Data Analytics,1495,725,899,899,2025-12-01
desktop,840,Multi-channel Outreach Automation,Technology,Data Analytics,1501,728,882,882,2025-12-01
desktop,840,Lead Nurturing Consulting,Technology,Data Analytics,1449,708,879,879,2025-12-01
desktop,840,Campaign Tracking & Analytics,Technology,Data Analytics,1513,750,874,874,2025-12-01
desktop,840,Data-Driven Growth Consulting,Technology,Data Analytics,1396,746,866,866,2025-12-01
desktop,840,Data Analytics & Dashboards,Technology,Data Analytics,1477,762,864,864,2025-12-01
desktop,840,Lead Nurturing Automation,Technology,Data Analytics,1519,688,863,863,2025-12-01
desktop,840,Data Analytics Dashboards,Technology,Data Analytics,1435,766,857,857,2025-12-01
desktop,840,Data Reporting & Dashboards,Technology,Data Analytics,1409,764,850,850,2025-12-01
desktop,840,E-commerce Campaign Management,Technology,Data Analytics,1450,698,850,850,2025-12-01
desktop,840,Campaign Reporting & Analytics,Technology,Data Analytics,1386,723,841,841,2025-12-01
desktop,840,Marketing Analytics & Audits,Technology,Data Analytics,1318,709,835,835,2025-12-01
desktop,840,Affiliate Marketing Analytics,Technology,Data Analytics,1479,689,829,829,2025-12-01
desktop,840,AI Marketing Assistant,Technology,Data Analytics,1227,723,824,824,2025-12-01
desktop,840,Cross-Channel Marketing Analytics,Technology,Data Analytics,1497,680,819,819,2025-12-01
desktop,840,all,Technology,IT Services and Support,21408,8283,11076,11076,2025-12-04
desktop,840,Klaviyo Consulting,Technology,IT Services and Support,1424,800,979,979,2025-12-04
desktop,840,Multi-channel Outreach Automation,Technology,IT Services and Support,1242,684,837,837,2025-12-04
desktop,840,Account-Based Marketing (ABM) Consulting,Technology,IT Services and Support,1112,583,701,701,2025-12-04
desktop,840,Email Automation Consulting,Technology,IT Services and Support,947,562,660,660,2025-12-04
desktop,840,Personalized Outreach Automation,Technology,IT Services and Support,924,565,654,654,2025-12-04
desktop,840,User Onboarding Consulting,Technology,IT Services and Support,854,569,651,651,2025-12-04
desktop,840,Pipedrive Consulting,Technology,IT Services and Support,955,520,647,647,2025-12-04
desktop,840,Sales Development Representative (SDR) Services,Technology,IT Services and Support,942,545,644,644,2025-12-04
desktop,840,Customer Communication Automation,Technology,IT Services and Support,890,545,643,643,2025-12-04
desktop,840,CRM Setup & Automation,Technology,IT Services and Support,921,513,635,635,2025-12-04
desktop,840,Salesforce Marketing Cloud Consulting,Technology,IT Services and Support,982,497,631,631,2025-12-04
desktop,840,Zapier Consulting,Technology,IT Services and Support,875,530,626,626,2025-12-04
desktop,840,HubSpot Implementation Services,Technology,IT Services and Support,884,491,622,622,2025-12-04
desktop,840,Multi-channel Outreach Software,Technology,IT Services and Support,885,489,620,620,2025-12-04
desktop,840,Team Integration Consulting,Technology,IT Services and Support,896,546,613,613,2025-12-04
desktop,840,Account Based Marketing Consulting,Technology,IT Services and Support,917,525,612,612,2025-12-04
desktop,840,SaaS Product Launch Consulting,Technology,IT Services and Support,799,544,607,607,2025-12-04
desktop,840,Data Enablement Consulting,Technology,IT Services and Support,877,517,601,601,2025-12-04
desktop,840,Lead Nurturing Consulting,Technology,IT Services and Support,915,498,599,599,2025-12-04
desktop,840,SaaS Sales Consulting,Technology,IT Services and Support,876,493,595,595,2025-12-04
desktop,840,SaaS Enablement,Technology,IT Services and Support,886,514,589,589,2025-12-04
desktop,840,SaaS Growth Consulting,Technology,IT Services and Support,852,511,586,586,2025-12-04
desktop,840,Product-Led Growth Consulting,Technology,IT Services and Support,808,505,586,586,2025-12-04
desktop,840,AI Sales Outreach Platform,Technology,IT Services and Support,819,495,582,582,2025-12-04
desktop,840,Sales Engagement Platform Integration,Technology,IT Services and Support,853,465,574,574,2025-12-04
desktop,840,ActiveCampaign Consulting,Technology,IT Services and Support,807,489,565,565,2025-12-04
desktop,840,Personalized Outreach Software,Technology,IT Services and Support,798,488,565,565,2025-12-04
desktop,840,AI-Powered Outreach,Technology,IT Services and Support,772,479,559,559,2025-12-04
desktop,840,Marketing Cloud Consulting,Technology,IT Services and Support,845,440,553,553,2025-12-04
desktop,840,all,Technology,Social Platforms,35239,13179,18139,18139,2025-12-01
desktop,840,Klaviyo Consulting,Technology,Social Platforms,2619,1266,1579,1579,2025-12-01
desktop,840,Multi-channel Outreach Automation,Technology,Social Platforms,2192,1098,1348,1348,2025-12-01
desktop,840,Influencer Marketing Support,Technology,Social Platforms,1898,1054,1217,1217,2025-12-01
desktop,840,Personalized Outreach Automation,Technology,Social Platforms,1919,957,1169,1169,2025-12-01
desktop,840,Influencer Marketing Tools,Technology,Social Platforms,1767,998,1155,1155,2025-12-01
desktop,840,ActiveCampaign Consulting,Technology,Social Platforms,1706,873,1068,1068,2025-12-01
desktop,840,Go-to-Market (GTM) Intelligence Platform,Technology,Social Platforms,1558,893,1039,1039,2025-12-01
desktop,840,AI-Powered Outreach,Technology,Social Platforms,1669,846,1018,1018,2025-12-01
desktop,840,Content Creator Monetization Platform,Technology,Social Platforms,1654,890,1008,1008,2025-12-01
desktop,840,Conversational Marketing Services,Technology,Social Platforms,1542,849,995,995,2025-12-01
desktop,840,Influencer Marketing Platform,Technology,Social Platforms,1551,878,990,990,2025-12-01
desktop,840,Social Media Monetization Services,Technology,Social Platforms,1527,869,989,989,2025-12-01
desktop,840,Lead Nurturing Services,Technology,Social Platforms,1633,794,982,982,2025-12-01
desktop,840,Social Media Monetization Consulting,Technology,Social Platforms,1465,845,961,961,2025-12-01
desktop,840,AI Sales Outreach Platform,Technology,Social Platforms,1486,812,952,952,2025-12-01
desktop,840,AI Marketing Assistant,Technology,Social Platforms,1329,823,949,949,2025-12-01
desktop,840,AI Lead Nurturing,Technology,Social Platforms,1539,779,938,938,2025-12-01
desktop,840,Lead Nurturing Automation,Technology,Social Platforms,1503,730,912,912,2025-12-01
desktop,840,Content Monetization Consulting,Technology,Social Platforms,1336,800,909,909,2025-12-01
desktop,840,Personalized Outreach Software,Technology,Social Platforms,1380,751,898,898,2025-12-01
desktop,840,Omni-Channel Lead Generation,Technology,Social Platforms,1420,733,884,884,2025-12-01
desktop,840,Content Creation for Sales,Technology,Social Platforms,1304,760,875,875,2025-12-01
desktop,840,E-commerce Campaign Management,Technology,Social Platforms,1340,747,861,861,2025-12-01
desktop,840,Retargeting Campaign Management,Technology,Social Platforms,1331,706,838,838,2025-12-01
desktop,840,Klaviyo Integration,Technology,Social Platforms,1394,696,834,834,2025-12-01
desktop,840,Lead Nurturing Consulting,Technology,Social Platforms,1305,663,823,823,2025-12-01
desktop,840,Promotional Campaign Aggregator,Technology,Social Platforms,1079,735,818,818,2025-12-01
desktop,840,Social Media Monetization Guides,Technology,Social Platforms,1251,717,808,808,2025-12-01
desktop,840,Campaign Analytics & Optimization,Technology,Social Platforms,1290,687,806,806,2025-12-01
desktop,840,all,Travel & Hospitality,all,95956,27743,43017,43017,2025-12-01
desktop,840,all,Retail & Consumer Products,Sporting Goods,22773,9779,12207,12207,2025-12-02
desktop,840,Merchandise Customization Platform,Retail & Consumer Products,Sporting Goods,447,316,337,337,2025-12-02
desktop,840,Mood Board Creator,Retail & Consumer Products,Sporting Goods,383,302,326,326,2025-12-02
